FIPS,county_clean,State,married.slope_2022,unmarried.slope_2022,household_volatility,E_POV150,E_UNINSUR,E_CROWD,E_NOVEH,E_MINRTY,E_AGE65,healthcare_vulnerability,disease_risk_score,covid_cases,covid_cases_per_100k
51167,"russell, virginia",VA,-276.032142857143,-101.77392468974,377.806067546883,8360,2157,39,782,939,5745,2196,1468.722427018753,9714,36061.9222630583
37161,"rutherford, north carolina",NC,-493.614285714286,-111.17594987154,604.7902355858259,20272,8505,784,1812,11455,14333,9289,5815.31609423433,21828,32705.5333303367
47149,"rutherford, tennessee",TN,4881.09285714286,1168.50714285714,6049.6,55493,28787,2494,3011,98535,34063,31281,21188.44,95804,29556.4557180716
50021,"rutland, vermont",VT,-189.125,79.85,268.975,10349,2644,1067,1922,3095,12893,3711,2334.19,17030,29097.6814119979
000NA,"río grande municipio, puerto rico",NA,-517.317857142857,116.214285714286,633.532142857143,NA,NA,NA,NA,NA,NA,0,253.4128571428572,NA,NA
000NA,"sabana grande municipio, puerto rico",NA,-389.925,81.2357142857143,471.16071428571433,NA,NA,NA,NA,NA,NA,0,188.46428571428575,NA,NA
48403,"sabine, texas",TX,-56.8464285714286,94.5922456319386,151.4386742033672,3373,1238,21,208,1593,3203,1259,815.9754696813469,1679,16036.29417383
22085,"sabine, louisiana",LA,-200.65,94.5922456319386,295.2422456319386,7734,2475,147,634,7904,4928,2622,1691.2968982527755,7688,32147.1879573489
19161,"sac, iowa",IA,-80.7964285714286,91.0143464189023,171.8107749903309,1976,435,107,107,534,2278,542,393.92430999613237,2832,29162.8050664195
06067,"sacramento, california",CA,9292.03214285714,2005.23214285714,11297.26428571428,341697,83134,28745,34601,865983,216519,111879,71646.3057142857,379292,24662.2122464479
23023,"sagadahoc, maine",ME,512.896186166734,-82.3770038784787,595.2731900452127,5449,2592,16,641,2085,8026,2608,1802.9092760180852,7177,20092.3852183651
26145,"saginaw, michigan",MI,-1365.84285714286,350.007142857143,1715.850000000003,49181,7563,885,6972,59411,36634,8448,5755.140000000001,61834,32345.7100111945
08109,"saguache, colorado",CO,-337.227079480886,142.977280430496,480.20435991138197,2110,760,98,111,2764,1570,858,706.8817439645527,1206,17919.7622585438
34033,"salem, new jersey",NJ,-362.585714285714,134.310714285714,496.89642857142803,13512,3090,280,2341,16527,11647,3370,2220.758571428571,18157,28933.613793543
51775,"salem city, virginia",VA,-56.8464285714286,94.5922456319386,151.4386742033672,3595,1472,134,700,3900,4879,1606,1024.1754696813468,7388,29213.1277184658
000NA,"salinas municipio, puerto rico",NA,-399.228571428572,67.9857142857143,467.21428571428635,NA,NA,NA,NA,NA,NA,0,186.88571428571456,NA,NA
05125,"saline, arkansas",AR,1274.25,310.292857142857,1584.542857142857,19319,6992,656,1983,20099,21655,7648,5222.617142857143,37232,30772.7911397636
17165,"saline, illinois",IL,-131.260714285714,102.572689075634,233.833403361348,7100,1318,150,999,2011,4714,1468,974.3333613445392,10058,42376.2376237624
20169,"saline, kansas",KS,-206.453571428571,123.803571428571,330.257142857142,11638,5151,208,1906,10930,9406,5359,3347.502857142857,16697,30702.044719035
29195,"saline, missouri",MO,-56.8464285714286,94.5922456319386,151.4386742033672,5481,1838,110,517,4690,4162,1948,1229.3754696813469,7267,31689.3424036281
31151,"saline, nebraska",NE,-45.9414511958712,94.5922456319386,140.5336968278098,3960,1631,174,78,4466,2063,1805,1139.2134787311238,3796,26692.9189227199
49035,"salt lake, utah",UT,7440.57857142857,3840.33928571429,11280.91785714286,175761,114332,12584,20545,338109,124572,126916,80661.96714285713,414344,36148.890042444
45081,"saluda, south carolina",SC,-56.8464285714286,-48.5714285714286,105.4178571428572,6895,3218,409,487,8419,4024,3627,2218.367142857143,3968,19554.5042381234
37163,"sampson, north carolina",NC,-866.170449748635,-440.933387201047,1307.1038369496819,20210,9691,731,1309,31202,11340,10422,6776.041534779873,23724,37488.1486631692
48405,"san augustine, texas",TX,-56.8464285714286,-62.7642857142857,119.6107142857143,2895,1218,71,316,2542,2216,1289,821.2442857142858,1171,14176.7554479419
06069,"san benito, california",CA,435.885714285714,82.9571428571429,518.8428571428569,10368,4012,1415,505,40980,7812,5427,3463.7371428571428,17905,29091.5885420898
06071,"san bernardino, california",CA,5185.50714285714,1893.75714285714,7079.26428571428,529612,175185,56289,30615,1566270,250032,231474,141716.10571428572,717634,33184.896223501
06073,"san diego, california",CA,15179.4714285714,3595.925,18775.3964285714,593926,244072,77186,61132,1831805,467737,321258,200264.95857142855,991624,29832.5195474087
06075,"san francisco, california",CA,4380.375,-1912.72335164831,6293.09835164831,135497,31049,24084,111714,526335,138157,55133,35597.03934065932,201828,23071.7525697772
000NA,"san germán municipio, puerto rico",NA,-496.853571428572,110.435714285714,607.289285714286,NA,NA,NA,NA,NA,NA,0,242.91571428571444,NA,NA
48407,"san jacinto, texas",TX,92.1067577712238,-347.623309366405,439.7300671376288,7896,5304,436,272,7333,6220,5740,3619.8920268550514,6590,23062.9243368097
06077,"san joaquin, california",CA,5686.8,515.692857142857,6202.492857142857,176396,46860,18233,12841,520758,95949,65093,41536.79714285714,213760,28440.0923345064
08111,"san juan, colorado",CO,12.35,12.4855688429225,24.8355688429225,171,71,7,11,162,150,78,56.734227537169,209,32352.9411764706
35045,"san juan, new mexico",NM,-935.246428571429,223.264285714286,1158.510714285715,41910,16061,2859,2343,78611,18599,18920,11815.404285714287,53406,42517.9924845551
49037,"san juan, utah",UT,-56.8464285714286,94.5922456319386,151.4386742033672,4875,3047,492,323,8523,2157,3539,2183.975469681347,5304,34677.9993461916
53055,"san juan, washington",WA,139.203571428571,49.1178571428571,188.3214285714281,2822,1185,261,392,2001,5682,1446,942.9285714285712,2060,12151.2416681413
000NA,"san juan municipio, puerto rico",NA,-3527.86428571429,764.321428571429,4292.185714285719,NA,NA,NA,NA,NA,NA,0,1716.8742857142877,NA,NA
000NA,"san lorenzo municipio, puerto rico",NA,-555.557142857143,147.489285714286,703.046428571429,NA,NA,NA,NA,NA,NA,0,281.21857142857164,NA,NA
06079,"san luis obispo, california",CA,1075.79642857143,272.075,1347.87142857143,45807,16434,3281,3968,89558,56700,19715,12368.148571428572,67347,23838.2115058563
06081,"san mateo, california",CA,3329.325,470.332142857143,3799.657142857143,78630,29312,19984,13775,470451,123817,49296,31097.462857142855,187553,24496.7823589417
08113,"san miguel, colorado",CO,-56.8464285714286,87.2672574766912,144.1136860481198,1534,778,86,167,1177,1169,864,576.0454744192479,2333,28766.954377312
35047,"san miguel, new mexico",NM,164.353894634784,-101.713978668398,266.067873303182,9845,1216,352,778,22842,5925,1568,1047.2271493212727,7778,28236.4045596457
48409,"san patricio, texas",TX,-20.271380090504,161.675,181.94638009050402,18692,10860,1443,1474,41619,9948,12303,7454.578552036201,16762,25029.4912571488
48411,"san saba, texas",TX,-56.8464285714286,94.5922456319386,151.4386742033672,1589,1308,74,94,2173,1407,1382,889.7754696813469,1526,25416.3890739507
000NA,"san sebastián municipio, puerto rico",NA,-481.771428571429,133.85,615.621428571429,NA,NA,NA,NA,NA,NA,0,246.2485714285716,NA,NA
46111,"sanborn, south dakota",SD,-17.9428571428571,94.5922456319386,112.53510277479569,441,183,0,47,161,467,183,154.81404110991826,720,30354.13153457
30089,"sanders, montana",MT,-56.8464285714286,72.5709599224356,129.41738849386422,3772,1130,61,222,1181,3653,1191,766.3669553975457,2470,20925.1101321586
35043,"sandoval, new mexico",NM,1484.72142857143,338.467857142857,1823.1892857142868,26904,11408,1262,1506,83016,25805,12670,8331.275714285715,45886,31655.5596947997
39143,"sandusky, ohio",OH,-422.203571428571,144.675,566.878571428571,12088,3335,260,1406,9538,11022,3595,2383.7514285714283,17843,30344.7220285369
17167,"sangamon, illinois",IL,-714.753571428571,412.753571428571,1127.507142857142,40241,7090,1349,6599,39483,34995,8439,5514.402857142856,73374,37442.7825660967
26151,"sanilac, michigan",MI,-327.478571428571,89.4214285714286,416.89999999999964,10105,3380,278,1051,2590,8857,3658,2361.5599999999995,10785,26190.5340100537
49039,"sanpete, utah",UT,-443.533634483814,94.5922456319386,538.1258801157526,7073,3283,337,191,4272,4195,3620,2387.250352046301,8370,27513.8884323329
06083,"santa barbara, california",CA,-1331.89806076267,94.5922456319386,1426.4903063946085,92730,43302,15334,8647,249566,68020,58636,35752.19612255784,113829,25585.5876105598
06085,"santa clara, california",CA,9180.79642857143,3814.57142857143,12995.367857142859,219364,81041,51362,33974,1334735,259988,132403,84639.94714285714,488335,25376.2382566012
04023,"santa cruz, arizona",AZ,-56.8464285714286,131.478571428571,188.3249999999996,16925,5407,827,966,39579,8335,6234,3815.7299999999996,20112,43164.3559256557
06087,"santa cruz, california",CA,-1230.289996768,-394.024337427312,1624.314334195312,49115,14114,6591,4982,117761,44913,20705,13072.725733678126,69856,25572.3542116631
35049,"santa fe, new mexico",NM,305.617857142857,310.460714285714,616.078571428571,33332,15902,1896,2451,86076,36492,17798,10925.231428571427,40925,27225.4339105502
000NA,"santa isabel municipio, puerto rico",NA,-193.471428571429,81.0214285714286,274.4928571428576,NA,NA,NA,NA,NA,NA,0,109.79714285714304,NA,NA
12113,"santa rosa, florida",FL,2104.63571428571,580.728571428571,2685.364285714281,30246,18462,1295,2000,32884,28679,19757,12928.345714285711,59757,33274.6802385473
12115,"sarasota, florida",FL,3832.24285714286,1003.03214285714,4835.275,65739,46062,2696,9200,74372,156983,48758,31188.91,122930,28737.6743359687
36091,"saratoga, new york",NY,430.475,688.692857142857,1119.167857142857,24345,6375,987,4253,23112,41546,7362,4864.867142857142,62787,27380.4799553449
38081,"sargent, north dakota",ND,-31.2428571428571,-20.3565940773115,51.5994512201686,328,121,24,47,338,893,145,107.63978048806744,1340,34367.7866119518
31153,"sarpy, nebraska",NE,1953.43571428571,648.307142857143,2601.742857142853,18708,10190,1139,2149,36677,21583,11329,7838.097142857141,49702,27018.4174476505
55111,"sauk, wisconsin",WI,238.503571428571,117.553571428571,356.057142857142,10434,4078,399,1425,6057,11832,4477,2828.6228571428564,21367,33306.8337697967
31155,"saunders, nebraska",NE,650.434039235115,57.7071428571428,708.14118209225785,2599,839,78,292,1080,3944,917,833.456472836903,5023,23520.3221577074
55113,"sawyer, wisconsin",WI,-56.8464285714286,63.6464285714286,120.4928571428572,4075,1227,226,354,3825,4307,1453,919.9971428571429,6110,37081.9930812648
36093,"schenectady, new york",NY,-56.8464285714286,1271.85400775704,1328.7004363284686,28040,5765,658,6621,43137,26686,6423,4385.280174531387,44559,28731.8004204119
48413,"schleicher, texas",TX,-56.8464285714286,-72.1119730435312,128.9584016149598,743,735,24,18,1641,679,759,506.9833606459839,677,23360.9385783299
13249,"schley, georgia",GA,-67.719618616691207,56.4308168552816,124.1504354719728,1287,715,6,110,1827,829,721,482.2601741887891,589,11294.343240652
36095,"schoharie, new york",NY,-229.514285714286,55.4642857142857,284.9785714285717,5689,1297,248,833,2436,6799,1545,1040.9914285714287,6714,21526.8203533297
26153,"schoolcraft, michigan",MI,-69.9107142857143,35.0392857142857,104.95,2099,467,20,255,1160,2196,487,334.18,2266,28215.6643008343
17169,"schuyler, illinois",IL,-111.060714285714,55.9557692307717,167.0164835164857,1557,558,20,114,504,1593,578,413.6065934065943,2406,34884.732492388
29197,"schuyler, missouri",MO,-56.8464285714286,-18.3964285714286,75.2428571428572,1089,706,15,72,143,882,721,462.69714285714286,894,19648.3516483516
36097,"schuyler, new york",NY,-143.614285714286,54.975,198.589285714286,4379,757,223,472,933,3789,980,667.4357142857144,4400,24656.7666012889
42107,"schuylkill, pennsylvania",PA,-958.303571428571,94.5922456319386,1052.8958170605097,30099,7002,483,5131,13636,28972,7485,4912.158326824204,43055,30334.307957868
39145,"scioto, ohio",OH,-542.610714285714,-565.687621202349,1108.298335488063,24883,4144,578,2294,5160,13707,4722,3276.519334195225,28287,37495.5263053247
29199,"scotland, missouri",MO,-12.1947721596807,-70.4324660633501,82.6272382230308,1287,1631,41,95,136,910,1672,1036.2508952892122,845,17164.3306926671
37165,"scotland, north carolina",NC,-186.714285714286,77.7535714285714,264.4678571428574,13198,3880,678,1473,20021,6232,4558,2840.5871428571427,13038,37335.7005813121
05127,"scott, arkansas",AR,-76.1428571428571,-61.1980393901467,137.3408965330038,3162,686,170,344,1630,2150,856,568.5363586132015,2863,27880.0272665303
17171,"scott, illinois",IL,-45.1071428571429,94.5922456319386,139.69938848908149,926,154,20,71,176,1036,174,160.2797553956326,1499,30088.3179446006
18143,"scott, indiana",IN,-56.8464285714286,366.503749191994,423.3501777634226,6535,1734,254,558,1268,4067,1988,1362.140071105369,7864,33062.8547403826
19163,"scott, iowa",IA,-342.422705236007,252.239285714286,594.661990950293,31659,8411,898,3900,36018,28027,9309,5823.264796380116,48359,27963.2006846384
20171,"scott, kansas",KS,35.5572040360421,94.5922456319386,130.1494496679807,1195,322,36,24,1065,913,358,266.8597798671923,1554,31759.6566523605
21209,"scott, kentucky",KY,696.267857142857,257.764285714286,954.0321428571431,8499,2541,468,752,7420,6832,3009,2187.0128571428572,22857,40844.5167169993
27139,"scott, minnesota",MN,1008.31071428571,156.128571428571,1164.439285714281,12821,4795,1346,1378,29229,16087,6141,4150.375714285712,43055,29249.1219488998
28123,"scott, mississippi",MS,-56.8464285714286,32.1392695539689,88.9856981253975,11090,4277,281,1071,14344,4491,4558,2770.394279250159,7956,28125
29201,"scott, missouri",MO,-149.875,94.5922456319386,244.4672456319386,10942,3949,473,1218,6608,7003,4422,2750.986898252775,14012,36358.9184700815
47151,"scott, tennessee",TN,-153.771428571429,94.5922456319386,248.3636742033676,8141,2604,47,427,654,3705,2651,1689.945469681347,9040,41053.5876475931
51169,"scott, virginia",VA,-205.239285714286,185.5721719457,390.811457659986,5627,1871,102,710,752,5238,1973,1340.1245830639944,7898,36294.287946326
31157,"scotts bluff, nebraska",NE,-56.8464285714286,38.075,94.9214285714286,8014,3293,174,798,10278,6831,3467,2118.1685714285713,9439,26304.2024300524
13251,"screven, georgia",GA,-160.915604948997,-65.8238849385925,226.73948988758949,3795,1842,147,321,6354,2653,1989,1284.0957959550356,2065,14774.2720183158
48415,"scurry, texas",TX,-56.8464285714286,75.3607142857143,132.2071428571429,4035,3026,320,325,8204,2551,3346,2060.482857142857,6130,36233.5973519328
05129,"searcy, arkansas",AR,-141.429234001305,67.7711624354124,209.2003964367174,3016,421,12,238,729,2025,433,343.480158574687,2575,32603.1906811851
05131,"sebastian, arkansas",AR,-259.182142857143,260.114285714286,519.296428571429,36245,13688,1668,3368,39464,20470,15356,9421.318571428572,39367,30834.9651445132
08115,"sedgwick, colorado",CO,44.5721557853922,2.34534583063942,46.917501616031615,639,223,19,46,492,492,242,163.96700064641263,490,21248.9158716392
20173,"sedgwick, kansas",KS,799.05,1048.68571428571,1847.73571428571,112510,52997,4932,12213,167283,74648,57929,35496.49428571429,168057,32606.0890620392
12117,"seminole, florida",FL,2908.76785714286,1346.92142857143,4255.68928571429,77383,43496,4396,6455,190280,72481,47892,30437.475714285716,133728,28654.2602770546
13253,"seminole, georgia",GA,311.698242604733,67.8813186813186,379.5795612860516,2795,1476,160,330,3180,1906,1636,1133.4318245144204,1916,23314.6751034315
40133,"seminole, oklahoma",OK,-395.535374919185,94.5922456319386,490.12762055112364,9048,5052,351,646,8913,4442,5403,3437.8510482204492,7909,32119.0708252112
36099,"seneca, new york",NY,-105.492857142857,158.642857142857,264.135714285714,6861,2649,119,1162,3988,6574,2768,1766.4542857142856,7914,23076.2501822423
39147,"seneca, ohio",OH,-464.275,102.596428571429,566.871428571429,11499,2925,143,1382,5903,9858,3068,2067.5485714285714,15975,28913.503827985
47153,"sequatchie, tennessee",TN,121.925,94.5922456319386,216.51724563193858,4624,1729,110,243,1031,3091,1839,1190.0068982527753,4218,28240.4927691484
40135,"sequoyah, oklahoma",OK,-200.110714285714,50.6142857142857,250.7249999999997,13759,8334,646,784,15925,7605,8980,5488.29,13103,31431.8612517092
05133,"sevier, arkansas",AR,-56.8464285714286,94.5922456319386,151.4386742033672,5196,2714,439,280,7300,2379,3153,1952.3754696813469,7125,42042.839440609
47155,"sevier, tennessee",TN,-56.8464285714286,261.278571428571,318.1249999999996,24495,13394,1144,1215,10246,19237,14538,8850.05,30322,30938.6064260716
49041,"sevier, utah",UT,162.129201680676,27.2964285714286,189.4256302521046,4984,2011,284,149,1767,3496,2295,1452.7702521008418,5446,25359.7206053551
20175,"seward, kansas",KS,-56.8464285714286,94.5922456319386,151.4386742033672,5691,3501,244,541,15476,2102,3745,2307.575469681347,7955,36320.8839375399
31159,"seward, nebraska",NE,64.3477860374915,-116.893652681261,181.2414387187525,2336,935,43,281,946,2971,978,659.296575487501,3371,19579.4853923448
48417,"shackelford, texas",TX,-56.8464285714286,94.5922456319386,151.4386742033672,605,493,38,76,489,648,531,379.17546968134684,1126,34214.5244606503
29203,"shannon, missouri",MO,-113.832142857143,-48.235197155791,162.06734001293398,2929,1364,261,102,514,1748,1625,1039.8269360051736,1926,23467.771414646
28125,"sharkey, mississippi",MS,-246.00256710127,-95.2668690104038,341.26943611167377,1869,761,100,213,3335,763,861,653.1077744446695,1179,26632.0307205783
